rmse,mae,delta1,absrel,lg10,mse,delta2,delta3,data_time,gpu_time
4.830098248295419,2.4721539555210055,0.858375199519502,0.12345085442605694,inf,28.04018210378229,0.9499641116158036,0.9744797141826793,0.3442774057789078,0.23928649941064548
3.751036215836661,1.7427742137492133,0.9218885500360874,0.08577156211275422,inf,14.697406337526429,0.9823107669273433,0.994476513928686,0.38991073242400587,0.23327591516741297
3.471734959928666,1.5623039940524566,0.9375574136210908,0.0762313797310156,inf,12.570889921004616,0.9857413835512359,0.9952582463247653,0.4013728817589997,0.23315180247675
3.3035562967716676,1.454863646128975,0.9456332041900645,0.07059925514060636,inf,11.398883955226182,0.987316963873127,0.995606028503408,0.3954815679385505,0.24970499132579835
3.1928867294091035,1.3818746163492486,0.9511596953684922,0.06677343664403199,inf,10.642587315146818,0.9882952062190954,0.9957811069726934,0.3989977415489393,0.23988048482889718
2.923090730819743,1.1731182329922183,0.9623879776535956,0.05490227331780323,inf,8.959428065059813,0.9899591350112514,0.9962183628394261,0.4055088374600432,0.23387793541817792
2.8526897658130577,1.1253904500689353,0.9646270804932177,0.05251460207671905,inf,8.525080365182243,0.9902347119058711,0.9962775440654037,0.38459826898926275,0.24627691759877582
2.818346725678788,1.0996779624739934,0.966046382171276,0.05116239311232566,inf,8.320035553200482,0.9904709007970105,0.9963380738397255,0.39373939075653297,0.2338514476083259
2.8042648899278686,1.0845569469852594,0.9664553509776507,0.05047129622396968,inf,8.24625944340056,0.9905048188713726,0.9963225148951235,0.39456597182633657,0.23560786431197756
2.7797083359096564,1.0693729572124324,0.9674685905706337,0.04959781493524848,inf,8.113744768683887,0.9906410188989585,0.9963599856693854,0.38260210405613376,0.23553972787669206
